x_value,y_value 
65638,4
65639,4
65640,4
65641,4
65642,4
65643,4
65644,4
65645,5
65646,5
65647,5
65648,5
65649,5
65650,4
65651,4
65652,4
65653,4
65654,4
65655,4
65656,4
65657,4
65658,4
65659,4
65660,4
65661,4
65662,4
65663,4
65664,4
65665,3
65666,3
65667,3
65668,4
65669,4
65670,4
65671,4
65672,4
65673,4
65674,4
65675,4
65676,4
65677,4
65678,4
65679,4
65680,4
65681,4
65682,4
65683,4
65684,4
65685,4
65686,4
65687,4
65688,4
65689,4
65690,4
65691,4
65692,4
65693,4
65694,4
65695,4
65696,4
65697,4
65698,4
65699,4
65700,4
65701,4
65702,4
65703,4
65704,4
65705,4
65706,4
65707,4
65708,4
65709,4
65710,4
65711,4
65712,4
65713,4
65714,4
65715,4
65716,4
65717,4
65718,4
65719,4
65720,4
65721,4
65722,4
65723,4
65724,4
65725,4
65726,4
65727,4
65728,4
65729,5
65730,5
65731,5
65732,5
65733,5
65734,5
65735,5
65736,5
65737,5
65738,5
65739,5
65740,4
65741,4
65742,4
65743,4
65744,4
65745,4
65746,4
65747,4
65748,4
65749,4
65750,4
65751,4
65752,4
65753,4
65754,4
65755,4
65756,4
65757,4
65758,4
65759,4
65760,4
65761,4
65762,4
65763,4
65764,4
65765,4
65766,4
65767,4
65768,4
65769,4
65770,4
65771,4
65772,4
65773,5
65774,5
65775,5
65776,4
65777,4
65778,4
65779,5
65780,5
65781,5
65782,4
65783,4
65784,4
65785,4
65786,4
65787,4
65788,4
65789,4
65790,4
65791,4
65792,4
65793,5
65794,5
65795,5
65796,5
65797,5
65798,5
65799,4
65800,4
65801,4
65802,5
65803,5
65804,5
65805,5
65806,5
65807,5
65808,5
65809,5
65810,4
65811,4
65812,4
65813,4
65814,4
65815,4
65816,4
65817,4
65818,4
65819,4
65820,4
65821,4
65822,4
65823,4
65824,4
65825,4
65826,4
65827,4
65828,4
65829,4
65830,4
65831,4
65832,5
65833,5
65834,5
65835,4
65836,4
65837,4
65838,4
65839,4
65840,4
65841,4
65842,4
65843,4
65844,4
65845,4
65846,4
65847,4
65848,4
65849,4
65850,4
65851,4
65852,4
65853,4
65854,4
65855,4
65856,4
65857,4
65858,4
65859,4
65860,4
65861,4
65862,4
65863,4
65864,4
65865,4
65866,4
65867,4
65868,4
65869,4
65870,4
65871,4
65872,4
65873,4
65874,4
65875,4
65876,4
65877,4
65878,4
65879,4
65880,4
65881,4
65882,4
65883,4
65884,4
65885,4
65886,4
65887,4
65888,4
65889,4
65890,4
65891,4
65892,4
65893,4
65894,4
65895,4
65896,4
65897,4
65898,4
65899,4
65900,4
65901,4
65902,4
65903,4
65904,4
65905,4
65906,4
65907,4
65908,4
65909,4
65910,4
65911,4
65912,4
65913,4
65914,6
65915,4
65916,4
65917,3
65918,3
65919,3
65920,5
65921,5
65922,5
65923,5
65924,5
65925,5
65926,5
65927,5
65928,5
65929,5
65930,5
65931,5
65932,5
65933,5
65934,5
65935,5
65936,5
65937,5
65938,5
65939,5
65940,5
65941,5
65942,5
65943,5
65944,5
65945,5
65946,5
65947,5
65948,5
65949,5
65950,5
65951,5
65952,5
65953,5
65954,5
65955,5
65956,5
65957,5
65958,5
65959,4
65960,4
65961,4
65962,6
65963,6
65964,6
65965,4
65966,4
65967,4
65968,4
65969,4
65970,4
65971,5
65972,5
65973,5
65974,5
65975,5
65976,5
65977,5
65978,4
65979,4
65980,4
65981,4
65982,5
65983,5
65984,5
65985,5
65986,5
65987,5
65988,5
65989,5
65990,5
65991,5
65992,5
65993,5
65994,6
65995,6
65996,6
65997,5
65998,5
65999,5
66000,5
66001,6
66002,5
66003,5
66004,5
66005,5
66006,5
66007,5
66008,5
66009,5
66010,5
66011,5
66012,5
66013,5
66014,5
66015,5
66016,5
66017,4
66018,4
66019,4
66020,4
66021,4
66022,4
66023,4
66024,4
66025,4
66026,4
66027,4
66028,4
66029,4
66030,6
66031,6
66032,6
66033,4
66034,4
66035,4
66036,4
66037,4
66038,6
66039,6
66040,6
66041,6
66042,5
66043,5
66044,4
66045,4
66046,4
66047,4
66048,4
66049,4
66050,5
66051,5
66052,5
66053,5
66054,5
66055,5
66056,5
66057,5
66058,4
66059,4
66060,4
66061,4
66062,5
66063,5
66064,5
66065,5
66066,5
66067,5
66068,5
66069,5
66070,5
66071,5
66072,5
66073,5
66074,5
66075,5
66076,5
66077,5
66078,4
66079,4
66080,4
66081,4
66082,4
66083,4
66084,4
66085,4
66086,4
66087,4
66088,5
66089,5
66090,5
66091,4
66092,4
66093,4
66094,4
66095,4
66096,4
66097,4
66098,4
66099,4
66100,4
66101,4
66102,4
66103,4
66104,4
66105,4
66106,4
66107,4
66108,4
66109,4
66110,5
66111,5
66112,5
66113,5
66114,5
66115,5
66116,5
66117,5
66118,5
66119,4
66120,4
66121,4
66122,4
66123,4
66124,4
66125,4
66126,4
66127,4
66128,4
66129,4
66130,4
66131,4
66132,4
66133,4
66134,4
66135,4
66136,4
66137,4
66138,4
66139,4
66140,5
66141,5
66142,5
66143,5
66144,4
66145,4
66146,4
66147,4
66148,4
66149,5
66150,5
66151,5
66152,4
66153,4
66154,4
66155,6
66156,6
66157,6
66158,5
66159,6
66160,6
66161,6
66162,3
66163,3
66164,3
66165,6
66166,6
66167,6
66168,4
66169,4
66170,4
66171,4
66172,4
66173,3
66174,3
66175,3
66176,5
66177,5
66178,5
66179,5
66180,4
66181,4
66182,4
66183,4
66184,4
66185,4
66186,4
66187,5
66188,5
66189,5
66190,6
66191,6
66192,6
66193,5
66194,5
66195,5
66196,3
66197,3
66198,3
66199,5
66200,5
66201,5
66202,6
66203,6
66204,5
66205,5
66206,5
66207,4
66208,4
66209,4
66210,4
66211,4
66212,4
66213,5
66214,5
66215,4
66216,3
66217,3
66218,4
66219,4
66220,4
66221,4
66222,4
66223,4
66224,4
66225,4
66226,4
66227,4
66228,4
66229,4
66230,4
66231,4
66232,4
66233,4
66234,4
66235,4
66236,4
66237,4
66238,4
66239,4
66240,4
66241,4
66242,4
66243,4
66244,4
66245,4
66246,4
66247,4
66248,4
66249,4
66250,4
66251,4
66252,4
66253,4
66254,4
66255,4
66256,4
66257,4
66258,4
66259,4
66260,4
66261,4
66262,4
66263,4
66264,4
66265,4
66266,4
66267,4
66268,4
66269,4
66270,4
66271,4
66272,4
66273,4
66274,4
66275,4
66276,4
66277,4
66278,4
66279,4
66280,4
66281,4
66282,4
66283,4
66284,4
66285,5
66286,5
66287,5
66288,4
66289,4
66290,4
66291,4
66292,4
66293,4
66294,4
66295,4
66296,4
66297,4
66298,4
66299,4
66300,4
66301,4
66302,4
66303,4
66304,4
66305,4
66306,5
66307,5
66308,5
66309,4
66310,4
66311,4
66312,4
66313,4
66314,4
66315,4
66316,4
66317,4
66318,4
66319,4
66320,4
66321,4
66322,4
66323,4
66324,4
66325,4
66326,4
66327,4
66328,4
66329,4
66330,4
66331,4
66332,4
66333,4
66334,4
66335,4
66336,4
66337,4
66338,4
66339,4
66340,4
66341,4
66342,4
66343,4
66344,4
66345,4
66346,4
66347,4
66348,4
66349,4
66350,4
66351,4
66352,4
66353,4
66354,4
66355,4
66356,4
66357,4
66358,3
66359,3
66360,3
66361,4
66362,4
66363,4
66364,4
66365,4
66366,4
66367,4
66368,4
66369,4
66370,4
66371,4
66372,4
66373,4
66374,4
66375,4
66376,4
66377,4
66378,4
66379,4
66380,4
66381,4
66382,4
66383,4
66384,4
66385,4
66386,4
66387,4
66388,4
66389,4
66390,4
66391,4
66392,4
66393,4
66394,4
66395,4
66396,4
66397,4
66398,4
66399,4
66400,4
66401,4
66402,4
66403,4
66404,4
66405,4
66406,4
66407,4
66408,4
66409,4
66410,4
66411,4
66412,4
66413,4
66414,4
66415,4
66416,4
66417,5
66418,5
66419,5
66420,5
66421,5
66422,4
66423,4
66424,4
66425,3
66426,3
66427,4
66428,5
66429,5
66430,4
66431,5
66432,4
66433,4
66434,4
66435,4
66436,4
66437,4
66438,4
66439,4
66440,4
66441,4
66442,4
66443,4
66444,4
66445,4
66446,4
66447,4
66448,4
66449,4
66450,4
66451,4
66452,4
66453,4
66454,4
66455,5
66456,4
66457,4
66458,5
66459,5
66460,4
66461,4
66462,4
66463,4
66464,4
66465,4
66466,4
66467,4
66468,4
66469,5
66470,5
66471,5
66472,4
66473,4
66474,4
66475,4
66476,4
66477,4
66478,4
66479,4
66480,4
66481,5
66482,4
66483,4
66484,4
66485,4
66486,4
66487,4
66488,4
66489,4
66490,4
66491,4
66492,4
66493,4
66494,4
66495,4
66496,4
66497,4
66498,4
66499,4
66500,4
66501,4
66502,4
66503,4
66504,4
66505,4
66506,4
66507,4
66508,4
66509,4
66510,4
66511,4
66512,4
66513,4
66514,4
66515,4
66516,4
66517,4
66518,4
66519,4
66520,4
66521,4
66522,4
66523,4
66524,4
66525,4
66526,4
66527,4
66528,4
66529,4
66530,4
66531,4
66532,4
66533,5
66534,5
66535,5
66536,5
66537,5
66538,5
66539,5
66540,5
66541,5
66542,4
66543,4
66544,5
66545,5
66546,5
66547,4
66548,4
66549,4
66550,4
66551,4
66552,4
66553,4
66554,4
66555,4
66556,4
66557,4
66558,4
66559,4
66560,4
66561,4
66562,4
66563,5
66564,5
66565,5
66566,5
66567,5
66568,5
66569,5
66570,5
66571,5
66572,4
66573,4
66574,4
66575,4
66576,4
66577,4
66578,4
66579,4
66580,4
66581,4
66582,4
66583,4
66584,4
66585,4
66586,4
66587,4
66588,4
66589,4
66590,4
66591,4
66592,4
66593,4
66594,4
66595,3
66596,3
66597,4
66598,4
66599,4
66600,4
66601,4
66602,4
66603,4
66604,4
66605,4
66606,4
66607,4
66608,4
66609,4
66610,4
66611,4
66612,4
66613,4
66614,4
66615,4
66616,4
66617,4
66618,4
66619,4
66620,4
66621,4
66622,4
66623,4
66624,4
66625,4
66626,4
66627,4
66628,4
66629,4
66630,4
66631,4
66632,4
66633,4
66634,4
66635,4
66636,4
66637,4
66638,4
66639,4
66640,4
66641,4
66642,4
66643,4
66644,4
66645,4
66646,4
66647,4
66648,4
66649,4
66650,4
66651,4
66652,4
66653,4
66654,4
66655,4
66656,4
66657,4
66658,4
66659,5
66660,4
66661,4
66662,4
66663,4
66664,4
66665,4
66666,4
66667,4
66668,4
66669,4
66670,4
66671,4
66672,4
66673,4
66674,4
66675,4
66676,4
66677,4
66678,4
66679,4
66680,4
66681,4
66682,4
66683,4
66684,4
66685,4
66686,4
66687,4
66688,4
66689,4
66690,4
66691,4
66692,4
66693,4
66694,4
66695,4
66696,4
66697,4
66698,4
66699,4
66700,4
66701,4
66702,5
66703,5
66704,5
66705,4
66706,4
66707,4
66708,4
66709,4
66710,5
66711,5
66712,5
66713,5
66714,4
66715,4
66716,4
66717,6
66718,6
66719,6
66720,6
66721,5
66722,5
66723,5
66724,5
66725,5
66726,5
66727,5
66728,4
66729,5
66730,5
66731,5
66732,4
66733,4
66734,4
66735,5
66736,5
66737,5
66738,5
66739,4
66740,4
66741,4
66742,4
66743,4
66744,4
66745,4
66746,4
66747,4
66748,4
66749,4
66750,3
66751,3
66752,3
66753,4
66754,4
66755,4
66756,4
66757,4
66758,4
66759,4
66760,4
66761,4
66762,4
66763,4
66764,4
66765,4
66766,4
66767,4
66768,4
66769,4
66770,4
66771,4
66772,4
66773,5
66774,4
66775,4
66776,4
66777,4
66778,4
66779,4
66780,4
66781,4
66782,4
66783,5
66784,5
66785,5
66786,5
66787,4
66788,4
66789,4
66790,6
66791,6
66792,6
66793,5
66794,5
66795,5
66796,4
66797,4
66798,4
66799,5
66800,5
66801,5
66802,5
66803,5
66804,5
66805,5
66806,5
66807,5
66808,4
66809,4
66810,4
66811,4
66812,4
66813,4
66814,5
66815,5
66816,5
66817,4
66818,4
66819,5
66820,5
66821,5
66822,4
66823,4
66824,4
66825,4
66826,4
66827,4
66828,4
66829,5
66830,5
66831,5
66832,5
66833,6
66834,6
66835,6
66836,4
66837,4
66838,4
66839,5
66840,5
66841,5
66842,5
66843,5
66844,5
66845,5
66846,5
66847,5
66848,5
66849,5
66850,5
66851,5
66852,5
66853,5
66854,5
66855,5
66856,5
66857,5
66858,7
66859,7
66860,6
66861,6
66862,6
66863,6
66864,6
66865,6
66866,5
66867,5
66868,5
66869,6
66870,6
66871,6
66872,4
66873,6
66874,6
66875,6
66876,6
66877,5
66878,5
66879,5
66880,5
66881,5
66882,4
66883,4
66884,4
66885,4
66886,5
66887,5
66888,5
66889,6
66890,6
66891,6
66892,6
66893,4
66894,4
66895,6
66896,6
66897,6
66898,5
66899,5
66900,7
66901,7
66902,7
66903,5
66904,5
66905,5
66906,6
66907,6
66908,6
66909,4
66910,4
66911,4
66912,6
66913,6
66914,6
66915,4
66916,4
66917,4
66918,4
66919,4
66920,4
66921,4
66922,4
66923,4
66924,4
66925,4
66926,4
66927,4
66928,4
66929,5
66930,6
66931,6
66932,4
66933,4
66934,4
66935,4
66936,4
66937,4
66938,4
66939,4
66940,4
66941,5
66942,5
66943,5
66944,4
66945,6
66946,6
66947,6
66948,7
66949,7
66950,7
66951,7
66952,7
66953,7
66954,7
66955,7
66956,7
66957,7
66958,7
66959,7
66960,7
66961,5
66962,5
66963,5
66964,4
66965,4
66966,4
66967,4
66968,4
66969,6
66970,6
66971,6
66972,5
66973,5
66974,5
66975,5
66976,5
66977,5
66978,5
66979,5
66980,5
66981,5
66982,4
66983,4
66984,4
66985,5
66986,5
66987,5
66988,4
66989,4
66990,4
66991,5
66992,4
66993,4
66994,6
66995,6
66996,6
66997,5
66998,5
66999,5
67000,6
67001,6
67002,6
67003,4
67004,4
67005,4
67006,4
67007,5
67008,5
67009,4
67010,4
67011,4
67012,4
67013,5
67014,5
67015,5
67016,7
67017,7
67018,7
67019,4
67020,4
67021,4
67022,6
67023,6
67024,6
67025,4
67026,6
67027,6
67028,6
67029,5
67030,5
67031,5
67032,5
67033,6
67034,6
67035,6
67036,5
67037,5
67038,5
67039,8
67040,8
67041,8
67042,6
67043,6
67044,6
67045,5
67046,5
67047,5
67048,4
67049,4
67050,4
67051,6
67052,6
67053,6
67054,4
67055,4
67056,5
67057,5
67058,5
67059,5
67060,4
67061,4
67062,5
67063,6
67064,6
67065,4
67066,4
67067,4
67068,4
67069,5
67070,5
67071,5
67072,5
67073,4
67074,4
67075,4
67076,4
67077,4
67078,4
67079,4
67080,4
67081,4
67082,5
67083,5
67084,5
67085,5
67086,5
67087,5
67088,5
67089,5
67090,5
67091,5
67092,5
67093,5
67094,5
67095,5
67096,5
67097,5
67098,4
67099,4
67100,5
67101,5
67102,5
67103,5
67104,5
67105,5
67106,5
67107,5
67108,5
67109,5
67110,5
67111,6
67112,6
67113,6
67114,6
67115,6
67116,6
67117,5
67118,5
67119,5
67120,5
67121,5
67122,5
67123,5
67124,5
67125,5
67126,5
67127,5
67128,5
67129,5
67130,5
67131,5
67132,5
67133,5
67134,5
67135,5
67136,5
67137,5
67138,5
67139,4
67140,4
67141,4
67142,5
67143,5
67144,5
67145,5
67146,5
67147,5
67148,5
67149,5
67150,5
67151,5
67152,5
67153,5
67154,5
67155,5
67156,5
67157,5
67158,5
67159,5
67160,5
67161,5
67162,5
67163,5
67164,5
67165,5
67166,5
67167,5
67168,5
67169,5
67170,5
67171,5
67172,5
67173,5
67174,5
67175,4
67176,5
67177,5
67178,5
67179,5
67180,5
67181,5
67182,4
67183,4
67184,4
67185,4
67186,5
67187,5
67188,5
67189,5
67190,5
67191,5
67192,4
67193,4
67194,4
67195,4
67196,4
67197,4
67198,4
67199,4
67200,4
67201,4
67202,4
67203,4
67204,4
67205,4
67206,4
67207,4
67208,4
67209,4
67210,4
67211,4
67212,4
67213,4
67214,4
67215,4
67216,4
67217,4
67218,4
67219,4
67220,4
67221,4
67222,4
67223,4
67224,4
67225,4
67226,4
67227,4
67228,4
67229,4
67230,4
67231,4
67232,4
67233,4
67234,4
67235,4
67236,4
67237,4
67238,4
67239,4
67240,4
67241,4
67242,4
67243,4
67244,4
67245,4
67246,4
67247,4
67248,4
67249,4
67250,4
67251,4
67252,4
67253,4
67254,4
67255,4
67256,4
67257,4
67258,4
67259,4
67260,4
67261,4
67262,4
67263,4
67264,4
67265,4
67266,4
67267,4
67268,4
67269,4
67270,4
67271,4
67272,4
67273,4
67274,4
67275,4
67276,4
67277,4
67278,4
67279,4
67280,4
67281,4
67282,4
67283,4
67284,4
67285,4
67286,4
67287,4
67288,4
67289,4
67290,4
67291,4
67292,4
67293,4
67294,4
67295,4
67296,5
67297,5
67298,5
67299,4
67300,4
67301,4
67302,5
67303,5
67304,5
67305,5
67306,5
67307,5
67308,5
67309,5
67310,5
67311,5
67312,4
67313,4
67314,4
67315,5
67316,5
67317,5
67318,5
67319,5
67320,4
67321,4
67322,4
67323,4
67324,4
67325,4
67326,4
67327,4
67328,4
67329,4
67330,4
67331,4
67332,4
67333,4
67334,4
67335,4
67336,4
67337,4
67338,4
67339,4
67340,4
67341,4
67342,4
67343,4
67344,4
67345,4
67346,4
67347,4
67348,4
67349,4
67350,4
67351,4
67352,4
67353,4
67354,4
67355,4
67356,4
67357,4
67358,4
67359,4
67360,4
67361,4
67362,4
67363,4
67364,4
67365,4
67366,4
67367,4
67368,4
67369,4
67370,4
67371,4
67372,4
67373,4
67374,4
67375,4
67376,4
67377,4
67378,4
67379,4
67380,4
67381,4
67382,4
67383,4
67384,4
67385,4
67386,4
67387,4
67388,4
67389,4
67390,4
67391,4
67392,4
67393,4
67394,4
67395,4
67396,4
67397,4
67398,4
67399,4
67400,4
67401,4
67402,4
67403,4
67404,4
67405,4
67406,4
67407,4
67408,4
67409,4
67410,4
67411,4
67412,4
67413,4
67414,4
67415,4
67416,4
67417,4
67418,4
67419,4
67420,4
67421,4
67422,4
67423,4
67424,4
67425,4
67426,4
67427,4
67428,4
67429,4
67430,4
67431,4
67432,4
67433,4
67434,4
67435,4
67436,4
67437,4
67438,4
67439,4
67440,4
67441,4
67442,4
67443,4
67444,4
67445,4
67446,4
67447,4
67448,4
67449,4
67450,4
67451,4
67452,4
67453,4
67454,4
67455,4
67456,4
67457,4
67458,4
67459,4
67460,4
67461,4
67462,4
67463,4
67464,4
67465,4
67466,4
67467,4
67468,4
67469,4
67470,4
67471,4
67472,4
67473,4
67474,4
67475,4
67476,4
67477,4
67478,4
67479,4
67480,4
67481,4
67482,4
67483,5
67484,5
67485,5
67486,5
67487,4
67488,4
67489,4
67490,4
67491,4
67492,4
67493,4
67494,4
67495,4
67496,5
67497,5
67498,5
67499,5
67500,5
67501,5
67502,4
67503,3
67504,3
67505,3
67506,3
67507,5
67508,4
67509,3
67510,4
67511,4
67512,4
67513,4
67514,4
67515,4
67516,4
67517,4
67518,4
67519,4
67520,4
67521,4
67522,4
67523,4
67524,4
67525,4
67526,4
67527,4
67528,5
67529,5
67530,5
67531,4
67532,4
67533,4
67534,4
67535,4
67536,4
67537,4
67538,6
67539,6
67540,6
67541,5
67542,5
67543,4
67544,4
67545,4
67546,4
67547,4
67548,4
67549,4
67550,4
67551,4
67552,5
67553,5
67554,5
67555,3
67556,3
67557,3
67558,3
67559,3
67560,4
67561,4
67562,5
67563,5
67564,5
67565,5
67566,5
67567,6
67568,6
67569,6
67570,4
67571,4
67572,4
67573,5
67574,5
67575,5
67576,4
67577,4
67578,4
67579,4
67580,4
67581,4
67582,4
67583,4
67584,4
67585,4
67586,4
67587,4
67588,4
67589,4
67590,5
67591,5
67592,5
67593,3
67594,3
67595,3
67596,3
67597,6
67598,6
67599,6
67600,5
67601,5
67602,5
67603,5
67604,4
67605,4
67606,4
67607,6
67608,5
67609,5
67610,5
67611,4
67612,4
67613,4
67614,4
67615,4
67616,4
67617,4
67618,3
67619,4
67620,4
67621,4
67622,4
67623,4
67624,4
67625,4
67626,4
67627,4
67628,4
67629,5
67630,5
67631,5
67632,4
67633,4
67634,4
67635,4
67636,4
67637,4
67638,4
67639,4
67640,4
67641,4
67642,4
67643,4
67644,4
67645,4
67646,4
67647,4
67648,4
67649,4
67650,4
67651,4
67652,4
67653,4
67654,4
67655,4
67656,4
67657,4
67658,4
67659,4
67660,4
67661,4
67662,4
67663,4
67664,4
67665,4
67666,4
67667,4
67668,4
67669,4
67670,4
67671,4
67672,4
67673,4
67674,4
67675,4
67676,4
67677,4
67678,4
67679,4
67680,4
67681,4
67682,4
67683,4
67684,4
67685,4
67686,3
67687,3
67688,3
67689,3
67690,3
67691,3
67692,4
67693,4
67694,4
67695,4
67696,4
67697,4
67698,4
67699,4
67700,3
67701,3
67702,4
67703,4
67704,5
67705,5
67706,5
67707,4
67708,4
67709,4
67710,4
67711,4
67712,3
67713,3
67714,3
67715,3
67716,3
67717,3
67718,3
67719,3
67720,3
67721,3
67722,3
67723,3
67724,3
67725,4
67726,4
67727,4
67728,3
67729,3
67730,3
67731,3
67732,3
67733,3
67734,3
67735,3
67736,3
67737,3
67738,3
67739,3
67740,3
67741,3
67742,4
67743,4
67744,4
67745,3
67746,3
67747,3
67748,3
67749,3
67750,5
67751,5
67752,5
67753,4
67754,4
67755,4
67756,4
67757,4
67758,4
67759,4
67760,4
67761,4
67762,4
67763,4
67764,4
67765,4
67766,4
67767,4
67768,4
67769,4
67770,4
67771,4
67772,4
67773,4
67774,4
67775,4
67776,4
67777,4
67778,4
67779,4
67780,4
67781,4
67782,4
67783,4
67784,4
67785,4
67786,4
67787,4
67788,4
67789,4
67790,4
67791,4
67792,4
67793,4
67794,4
67795,4
67796,4
67797,4
67798,4
67799,5
67800,5
67801,5
67802,5
67803,4
67804,4
67805,4
67806,4
67807,4
67808,4
67809,5
67810,5
67811,5
67812,5
67813,5
67814,4
67815,4
67816,4
67817,4
67818,4
67819,4
67820,4
67821,5
67822,5
67823,5
67824,5
67825,4
67826,4
67827,4
67828,3
67829,3
67830,3
67831,5
67832,5
67833,5
67834,4
67835,4
67836,4
67837,4
67838,4
67839,4
67840,4
67841,4
67842,4
67843,5
67844,5
67845,5
67846,5
67847,5
67848,5
67849,4
67850,4
67851,4
67852,4
67853,4
67854,4
67855,5
67856,5
67857,5
67858,5
67859,5
67860,4
67861,4
67862,5
67863,5
67864,4
67865,4
67866,4
67867,5
67868,5
67869,5
67870,5
67871,5
67872,4
67873,4
67874,4
67875,4
67876,4
67877,4
67878,4
67879,4
67880,5
67881,5
67882,5
67883,4
67884,4
67885,5
67886,5
67887,5
67888,5
67889,5
67890,5
67891,5
67892,5
67893,4
67894,4
67895,4
67896,4
67897,4
67898,4
67899,4
67900,4
67901,4
67902,4
67903,4
67904,4
67905,4
67906,4
67907,4
67908,4
67909,4
67910,4
67911,4
67912,4
67913,4
67914,4
67915,4
67916,5
67917,5
67918,6
67919,6
67920,6
67921,6
67922,5
67923,5
67924,5
67925,4
67926,4
67927,4
67928,4
67929,4
67930,4
67931,5
67932,5
67933,5
67934,5
67935,5
67936,5
67937,5
67938,5
67939,5
67940,5
67941,5
67942,5
67943,5
67944,5
67945,5
67946,5
67947,5
67948,5
67949,6
67950,5
67951,5
67952,5
67953,5
67954,5
67955,5
67956,5
67957,5
67958,5
67959,5
67960,5
67961,5
67962,5
67963,4
67964,4
67965,5
67966,5
67967,5
67968,5
67969,5
67970,6
67971,5
67972,5
67973,5
67974,4
67975,4
67976,4
67977,5
67978,5
67979,5
67980,5
67981,4
67982,4
67983,5
67984,5
67985,5
67986,4
67987,4
67988,4
67989,4
67990,4
67991,5
67992,5
67993,5
67994,5
67995,5
67996,5
67997,5
67998,5
67999,5
68000,5
68001,5
68002,5
68003,5
68004,5
68005,5
68006,5
68007,4
68008,4
68009,4
68010,6
68011,6
68012,6
68013,4
68014,4
68015,5
68016,4
68017,4
68018,4
68019,5
68020,5
68021,5
68022,5
68023,3
68024,3
68025,5
68026,4
68027,4
68028,4
68029,4
68030,4
68031,5
68032,5
68033,5
68034,4
68035,4
68036,5
68037,5
68038,5
68039,5
68040,5
68041,5
68042,5
68043,5
68044,5
68045,5
68046,5
68047,5
68048,5
68049,5
68050,5
68051,5
68052,5
68053,5
68054,5
68055,5
68056,5
68057,5
68058,5
68059,5
68060,5
68061,5
68062,5
68063,5
68064,5
68065,5
68066,5
68067,5
68068,5
68069,5
68070,5
68071,5
68072,5
68073,5
68074,5
68075,5
68076,5
68077,5
68078,5
68079,5
68080,5
68081,5
68082,5
68083,5
68084,5
68085,5
68086,5
68087,5
68088,5
68089,5
68090,5
68091,5
68092,5
68093,5
68094,5
68095,5
68096,5
68097,5
68098,5
68099,5
68100,5
68101,5
68102,5
68103,5
68104,5
68105,5
68106,5
68107,5
68108,5
68109,5
68110,5
68111,5
68112,5
68113,5
68114,5
68115,5
68116,5
68117,5
68118,5
68119,5
68120,5
68121,5
68122,5
68123,5
68124,5
68125,5
68126,5
68127,5
68128,5
68129,5
68130,5
68131,5
68132,5
68133,5
68134,5
68135,5
68136,5
68137,5
68138,5
68139,5
68140,5
68141,5
68142,5
68143,5
68144,5
68145,5
68146,5
68147,5
68148,5
68149,5
68150,5
68151,5
68152,5
68153,5
68154,5
68155,5
68156,5
68157,5
68158,5
68159,5
68160,5
68161,5
68162,5
68163,5
68164,5
68165,5
68166,5
68167,5
68168,5
68169,5
68170,5
68171,5
68172,5
68173,5
68174,5
68175,5
68176,5
68177,5
68178,5
68179,5
68180,5
68181,5
68182,5
68183,5
68184,5
68185,5
68186,5
68187,5
68188,5
68189,5
68190,5
68191,5
68192,5
68193,5
68194,5
68195,5
68196,5
68197,5
68198,5
68199,5
68200,5
68201,5
68202,5
68203,5
68204,5
68205,5
68206,5
68207,5
68208,5
68209,5
68210,5
68211,5
68212,5
68213,5
68214,1
68215,1
68216,1
68217,1
68218,1
68219,1
68220,1
68221,1
68222,1
68223,1
68224,1
68225,1
68226,1
68227,1
68228,1
68229,1
68230,1
68231,1
68232,1
68233,1
68234,1
68235,1
68236,1
68237,1
68238,1
68239,1
68240,1
68241,1
68242,1
68243,1
68244,1
68245,1
68246,1
68247,1
68248,1
68249,1
68250,1
68251,1
68252,1
68253,1
68254,1
68255,1
68256,1
68257,1
68258,1
68259,1
68260,1
68261,1
68262,1
68263,1
68264,1
68265,1
68266,1
68267,1
68268,2
68269,1
68270,1
68271,1
68272,1
68273,1
68274,1
68275,1
68276,1
68277,1
68278,2
68279,1
68280,1
68281,1
68282,1
68283,1
68284,1
68285,1
68286,1
68287,1
68288,1
68289,1
68290,1
68291,1
68292,1
68293,1
68294,1
68295,1
68296,1
68297,1
68298,1
68299,1
68300,1
68301,1
68302,1
68303,1
68304,1
68305,1
68306,1
68307,1
68308,1
68309,1
68310,1
68311,1
68312,1
68313,1
68314,1
68315,1
68316,1
68317,1
68318,1
68319,1
68320,1
68321,1
68322,1
68323,1
68324,1
68325,1
68326,1
68327,1
68328,1
68329,1
68330,1
68331,1
68332,1
68333,1
68334,1
68335,1
68336,1
68337,1
68338,1
68339,1
68340,1
68341,1
68342,1
68343,1
68344,1
68345,1
68346,1
68347,1
68348,1
68349,1
68350,1
68351,1
68352,1
68353,1
68354,1
68355,1
68356,1
68357,1
68358,1
68359,1
68360,1
68361,1
68362,1
68363,1
68364,1
68365,1
68366,1
68367,1
68368,1
68369,1
68370,1
68371,1
68372,1
68373,1
68374,1
68375,1
68376,1
68377,1
68378,1
68379,1
68380,1
68381,1
68382,1
68383,1
68384,1
68385,5
68386,5
68387,5
68388,5
68389,5
68390,5
68391,5
68392,5
68393,5
68394,5
68395,5
68396,5
68397,5
68398,5
68399,5
68400,5
68401,5
68402,5
68403,4
68404,4
68405,4
68406,4
68407,4
68408,4
68409,4
68410,4
68411,4
68412,4
68413,4
68414,4
68415,4
68416,4
68417,4
68418,4
68419,4
68420,4
68421,4
68422,4
68423,4
68424,4
68425,4
68426,4
68427,4
68428,4
68429,3
68430,4
68431,4
68432,4
68433,5
68434,5
68435,5
